Id,IsCancelled,PreviousBookingsNotCancelled,PreviousCancellations,TotalSpecialRequests,BookingChanges,StaysWeekendNights,StaysWeekNights
46193,0,0,0,0,1,0,3
36671,0,0,0,1,0,1,2
50250,1,0,0,0,0,0,3
80179,1,0,1,1,0,0,1
23200,0,0,0,0,0,1,0
200,0,0,0,1,2,0,4
78912,1,0,1,0,0,2,3
17402,0,0,0,0,0,1,1
115428,0,0,0,1,0,0,2
28845,0,0,0,1,0,0,1
83327,0,3,0,0,1,0,2
105929,0,0,0,1,3,1,4
35123,0,0,0,0,0,2,5
16540,0,0,0,0,2,0,1
17455,0,3,1,0,0,0,2
36384,0,0,0,1,0,0,1
44468,0,0,0,0,0,0,2
56518,1,0,0,0,0,1,2
31045,0,0,0,1,0,1,1
28954,0,0,0,0,0,1,2
39433,0,0,0,1,0,2,5
25480,0,0,0,0,0,0,0
86277,0,0,0,0,0,1,4
15461,0,0,0,2,1,2,5
22322,0,0,0,0,0,0,3
99623,0,0,0,0,0,0,1
91778,0,0,0,3,0,0,1
113894,0,0,0,0,0,0,4
34439,0,0,0,1,0,2,2
29230,0,0,0,0,0,1,3
61131,1,0,0,1,0,1,1
91857,0,0,0,0,0,2,3
110711,0,0,0,1,0,0,1
53320,1,0,0,0,2,2,3
71785,1,0,0,1,0,0,2
103437,0,0,0,2,0,1,3
36389,0,0,0,0,0,0,1
74888,1,0,1,0,0,0,2
86577,0,0,0,0,1,0,1
49398,1,0,0,0,0,1,2
62303,1,0,0,0,0,0,2
108859,0,0,0,1,0,2,2
78693,0,0,0,0,0,1,5
50622,1,0,0,1,0,1,3
10576,1,0,0,0,0,2,1
104421,0,0,0,0,0,0,2
23121,0,0,0,1,0,0,1
63814,1,0,0,2,0,1,3
81474,1,0,1,0,0,0,1
86719,0,0,0,1,0,1,0
114583,0,0,0,2,0,2,3
91433,0,0,0,0,0,2,3
46627,0,0,0,1,0,1,1
116632,0,0,0,0,1,0,1
72469,1,0,0,1,0,0,1
11518,1,0,0,0,0,2,5
111867,0,0,0,1,0,2,2
18210,0,3,0,1,0,0,1
4124,0,0,0,2,1,2,4
94023,0,0,0,1,1,1,1
7188,1,0,0,0,0,4,9
95125,0,0,0,1,0,2,1
83145,0,0,0,1,0,0,2
91350,0,0,0,0,0,0,1
64280,1,0,0,0,0,1,3
110993,0,0,0,0,1,0,4
50489,1,0,0,0,2,2,3
55818,1,0,0,1,0,0,2
97483,0,0,0,1,0,2,5
58012,1,0,0,0,0,0,3
52721,1,0,0,0,0,1,1
44663,0,0,0,0,0,2,1
48382,1,0,0,1,2,1,3
70216,1,0,0,0,0,1,2
99173,0,0,0,2,0,2,2
6455,0,0,0,1,0,2,9
58718,1,0,0,0,0,0,2
102699,0,0,0,2,0,1,1
39376,0,0,0,3,0,1,5
32668,0,0,0,0,1,0,1
893,0,0,0,2,0,0,0
24260,0,0,0,1,0,1,5
104233,0,0,0,2,0,1,4
86301,0,0,0,0,0,2,2
46040,1,0,0,0,0,0,1
20398,0,0,0,1,0,0,1
83876,0,0,0,1,0,0,2
68111,1,0,0,0,0,2,1
116085,0,0,0,1,0,1,3
69507,1,0,0,1,0,2,0
55298,1,0,0,0,0,1,4
21761,0,5,0,0,0,0,1
101117,0,0,0,1,0,2,3
105683,0,0,0,0,0,0,3
110643,0,0,0,2,0,2,2
28571,0,0,0,1,1,0,3
67099,1,0,0,0,0,2,1
10637,1,0,0,1,3,0,4
90217,0,0,0,1,0,1,2
100800,0,0,0,0,0,0,3
24103,0,0,0,0,1,2,5
72560,1,0,0,1,0,0,4
58766,1,0,0,1,0,0,2
15919,0,0,0,2,0,1,5
64183,1,0,0,2,0,2,3
25284,0,0,0,0,0,2,4
27977,0,0,0,0,1,1,2
80887,1,0,1,0,0,0,2
1788,0,0,0,0,0,8,20
43653,0,0,0,0,0,0,2
46260,1,0,0,0,0,2,1
66743,1,0,0,0,0,0,2
100495,0,0,0,2,0,1,0
67489,1,0,0,0,0,2,2
57703,1,0,0,1,3,0,1
84429,0,0,0,1,0,1,1
67802,1,0,0,1,0,0,1
8836,1,0,0,0,0,2,5
33159,0,0,0,0,0,0,2
89661,0,0,0,1,0,0,1
24866,0,0,0,0,0,2,0
60231,1,0,0,1,0,0,3
58312,1,0,0,2,0,0,1
16348,0,0,0,0,0,1,1
30984,0,0,0,3,0,0,5
84655,0,0,0,2,0,0,2
91881,0,0,0,1,0,0,3
13338,1,0,0,1,3,0,1
80188,1,0,1,0,0,0,1
38256,0,0,0,2,0,2,1
63156,1,0,0,0,0,1,4
15277,0,0,0,0,0,1,1
51025,1,0,0,0,2,0,1
36559,0,0,0,1,0,2,7
36377,0,0,0,1,0,0,2
94473,0,0,0,3,1,1,1
85106,0,0,0,2,1,1,0
101550,0,0,0,2,4,0,1
46385,1,0,0,0,0,2,7
76723,1,0,1,0,0,0,3
117028,0,0,0,0,1,2,4
22066,0,0,0,0,0,1,1
59219,1,0,0,0,0,0,3
9492,1,0,0,0,0,5,13
12594,1,0,0,1,0,0,2
72444,1,0,0,1,0,1,2
64378,1,0,0,0,0,0,1
36083,0,0,0,1,0,2,7
61931,1,0,0,0,0,2,2
42423,0,0,0,2,0,2,2
34245,0,0,0,2,0,2,5
118047,0,0,0,0,2,0,2
13569,1,0,0,0,0,2,4
58565,1,0,0,0,0,0,1
23542,0,0,0,0,0,2,5
111188,0,0,0,0,0,2,1
20860,0,0,0,1,0,0,1
60049,1,0,0,0,0,0,2
51163,1,0,0,0,0,0,1
38778,0,0,0,3,0,2,3
12857,1,0,0,0,0,2,5
108796,0,0,0,1,0,1,1
22018,0,0,0,1,0,2,0
44370,0,0,0,0,0,0,2
54883,1,0,0,0,0,4,10
8285,1,0,0,2,0,2,2
73947,1,0,1,0,0,1,1
42895,0,0,0,0,0,2,3
88648,0,0,0,0,1,0,1
12830,1,0,0,1,0,2,5
78008,0,0,0,0,0,0,1
53260,1,0,0,0,0,0,2
22051,0,0,0,0,0,0,1
33807,0,0,0,2,0,2,3
99108,0,0,0,1,1,1,1
49647,0,0,0,0,0,0,1
94826,0,0,0,1,0,0,2
32196,0,0,0,0,0,1,0
111368,0,0,0,0,0,0,2
59718,1,0,0,0,0,1,2
78847,0,4,0,0,0,0,1
20780,0,0,0,0,0,2,3
87559,0,0,0,2,1,2,1
3922,0,0,0,1,0,2,5
61450,1,0,0,0,0,2,0
60135,1,0,0,2,0,2,0
52579,1,0,0,0,0,0,2
103038,0,0,0,1,0,2,5
116456,0,0,0,3,1,0,3
4665,1,0,0,0,0,2,5
27488,0,1,0,0,0,1,0
33408,0,0,0,0,0,0,2
67756,1,0,0,0,0,0,4
87276,0,0,0,1,1,2,2
10424,1,0,0,0,2,2,5
77920,0,6,0,1,1,1,0
18578,0,0,0,1,0,2,0
98657,0,0,0,1,0,2,1
1737,1,0,0,0,0,2,5
71820,1,0,0,1,3,0,1
81942,0,0,0,1,1,0,4
84527,0,0,0,1,0,1,3
28986,0,0,0,1,1,1,0
76701,1,1,13,0,0,1,1
49112,0,0,0,0,0,1,3
64772,1,0,0,0,0,1,1
50804,1,0,0,0,0,0,1
69200,1,0,0,1,0,0,3
39719,0,0,0,0,7,0,2
37203,0,0,0,2,0,1,3
43496,1,0,0,0,0,0,2
41115,0,0,0,0,1,2,1
37355,0,0,0,1,1,2,5
59298,1,0,0,0,0,0,3
57515,1,0,0,0,0,1,3
106938,0,0,0,0,0,0,1
108212,0,0,0,0,0,1,2
99040,0,0,0,1,0,0,2
67719,1,0,0,0,0,1,3
21208,0,0,0,1,1,0,1
87649,0,0,0,0,0,0,1
50016,1,0,0,0,0,0,2
55490,1,0,0,0,0,1,3
117058,0,0,0,3,0,2,1
8738,1,0,0,0,2,2,5
22635,0,0,0,2,0,0,3
80660,0,0,0,0,2,2,1
111329,0,0,0,3,2,2,7
39694,1,0,0,0,0,0,2
91598,0,0,0,2,0,0,3
97157,0,0,0,0,0,0,1
60378,1,0,0,0,0,0,3
90674,0,0,0,1,0,1,2
54082,1,0,0,0,0,1,0
57779,1,0,0,0,0,0,3
107383,0,0,0,0,1,1,1
107039,0,2,0,0,0,0,2
45087,0,0,0,0,1,0,4
37678,0,0,0,2,0,1,3
78617,1,0,1,0,0,0,1
68194,1,0,0,0,0,2,1
38258,0,0,0,1,0,2,3
33733,0,0,0,1,1,1,0
64097,1,0,0,0,0,0,3
1089,0,0,0,2,0,2,3
56526,1,0,0,0,0,1,2
113196,0,0,0,0,0,2,1
6937,1,0,0,1,0,2,4
101819,0,0,0,1,0,2,0
32816,0,0,0,0,0,0,1
76993,0,0,0,0,0,0,2
67660,1,0,0,0,0,1,2
40418,0,0,0,0,0,0,1
87951,0,0,0,1,0,1,3
22938,0,0,0,1,0,2,2
91687,0,0,0,0,0,2,0
44687,0,0,0,0,0,2,1
102062,0,0,0,0,1,1,1
2563,1,0,0,0,0,2,5
56737,1,0,0,0,0,1,1
63810,1,0,0,0,0,1,3
38323,0,0,0,0,0,2,2
36820,0,0,0,0,0,2,5
9284,1,0,0,1,0,0,2
14767,0,0,0,1,0,0,2
68774,1,0,0,0,0,0,2
58045,1,0,0,1,0,0,2
49857,1,0,0,0,0,1,2
70023,1,0,0,0,3,0,3
23593,0,0,0,0,0,2,5
27094,0,0,0,0,0,2,3
103208,0,0,0,0,1,1,5
70257,1,0,0,0,0,2,1
19016,0,0,0,1,0,0,3
29145,0,0,0,2,0,2,5
68106,1,0,0,0,0,2,1
102073,0,0,0,0,4,1,1
44637,0,0,0,0,0,2,1
85777,0,0,0,0,0,0,3
66421,1,0,0,3,0,0,2
76976,0,0,0,0,1,1,2
117833,0,0,0,1,0,1,1
41133,0,0,0,1,1,2,1
38057,0,0,0,2,0,1,1
7119,0,0,0,0,1,3,5
55333,1,0,0,0,0,0,2
41518,0,0,0,0,0,1,4
60873,1,0,0,0,0,0,2
69809,1,0,0,0,0,2,1
111095,0,0,0,1,0,1,2
70931,1,0,0,2,0,2,2
84942,0,0,0,1,0,1,3
110953,0,0,0,0,0,0,2
64545,1,0,0,2,0,2,2
32023,0,0,0,0,0,1,0
100076,0,0,0,1,0,2,1
72232,1,0,0,0,0,2,6
101169,0,0,0,0,0,0,1
61887,1,0,0,0,0,0,1
59429,1,0,0,0,0,0,1
60212,1,0,0,1,0,0,1
33435,0,0,0,0,0,0,4
77004,1,0,1,1,0,2,1
43491,1,0,0,0,0,0,2
87184,0,0,0,0,0,0,1
40196,1,0,0,0,0,0,2
14175,1,0,1,0,0,0,3
71707,1,0,0,1,0,1,4
38656,0,0,0,1,0,2,5
46427,1,0,0,0,0,1,2
27237,0,0,0,0,3,2,5
54963,1,0,0,1,0,0,2
13833,0,25,0,0,0,0,1
78916,0,0,0,0,0,0,2
88931,0,0,0,1,0,1,2
85719,0,0,0,0,0,1,4
111790,0,0,0,1,0,2,1
86123,0,0,0,2,0,0,2
100384,0,0,0,0,0,0,3
77736,0,0,0,2,0,0,3
3283,0,0,0,0,0,2,5
117331,0,0,0,0,0,0,2
83046,0,0,0,0,0,2,2
107925,0,0,0,0,0,0,0
65499,1,0,0,0,0,1,2
7852,1,0,0,0,0,2,5
33313,0,0,0,0,2,1,3
113032,0,0,0,1,0,0,3
78395,0,0,0,3,0,0,1
13836,0,27,1,1,0,0,1
74651,1,0,1,0,0,1,1
14943,0,0,0,0,0,3,7
116605,0,0,0,2,0,2,1
3834,1,0,0,1,0,0,3
16788,0,0,0,1,0,1,0
108728,0,0,0,2,0,2,4
3760,1,0,0,0,0,0,1
31761,0,0,0,0,0,0,1
240,0,0,0,0,0,2,3
18777,0,0,0,1,0,0,1
85078,0,0,0,1,0,1,0
4468,1,0,0,2,0,2,5
41550,0,0,0,0,0,0,3
76271,1,0,1,0,0,2,4
108542,0,0,0,3,3,2,4
94965,0,0,0,2,0,0,2
1339,1,0,0,1,2,2,5
43745,0,0,0,0,0,2,0
90200,0,0,0,3,0,1,2
24957,0,0,0,2,0,2,5
92664,0,0,0,0,0,0,1
11199,1,0,0,0,0,2,5
96182,0,0,0,2,0,0,1
82150,1,0,1,0,0,0,2
58594,1,0,0,0,0,2,2
24968,0,0,0,0,0,0,2
65576,1,0,0,0,0,2,2
38205,0,0,0,0,0,0,1
69258,1,0,0,0,0,0,3
33134,0,0,0,2,2,2,3
112457,0,0,0,1,0,2,5
60047,1,0,0,1,0,0,2
13944,0,1,0,0,0,0,1
100654,0,0,0,0,0,1,2
97256,0,0,0,0,1,1,2
9343,1,0,0,0,0,2,1
86032,0,0,0,0,0,0,1
68910,1,0,0,0,0,1,3
68419,1,0,0,0,0,0,2
57885,1,0,0,0,0,0,2
118277,0,0,0,2,1,0,1
109481,0,0,0,3,0,0,2
41128,1,0,0,0,0,2,1
15387,0,0,0,4,0,0,3
53151,1,0,0,0,0,0,1
51836,1,0,0,0,0,0,3
94743,0,5,0,1,2,1,1
14451,1,0,24,0,0,0,2
59671,1,0,0,0,0,1,2
88987,0,0,0,1,0,2,0
5504,0,0,0,0,1,1,1
7978,1,0,0,1,1,0,2
35069,0,0,0,1,0,2,5
63780,1,0,0,0,0,0,2
840,0,0,0,0,0,3,7
28611,0,0,0,0,1,0,3
30549,0,0,0,1,0,0,1
79689,0,0,0,1,0,1,3
2487,0,0,0,0,0,1,4
16676,0,0,0,3,0,4,10
67943,1,0,0,0,0,0,2
62540,1,0,0,0,0,0,3
21393,0,0,0,1,0,0,5
60571,1,0,0,2,0,2,0
83788,0,0,0,2,1,0,2
76348,0,0,0,0,0,1,1
10882,1,0,0,1,0,0,3
7153,0,0,0,0,1,3,8
65458,1,0,0,2,0,0,2
34432,0,0,0,1,1,0,1
85361,0,0,0,1,0,2,4
4202,1,0,0,0,0,1,2
85711,0,0,0,0,0,0,4
96018,0,0,0,0,0,2,0
71919,1,0,0,2,0,1,2
60422,1,0,0,1,0,0,2
104564,0,0,0,1,0,0,0
17977,0,0,0,1,0,0,1
65487,1,0,0,0,0,1,2
45946,0,0,0,1,0,1,2
24239,0,0,0,1,0,0,1
51388,1,0,0,0,0,2,0
60783,1,0,0,0,0,1,2
51070,1,0,0,0,0,0,2
70008,1,0,0,0,0,0,1
24013,0,0,0,0,0,2,5
97892,0,0,0,2,0,0,3
106051,0,0,0,2,3,2,2
19352,0,0,0,0,0,1,3
25032,0,0,0,1,0,1,0
59724,1,0,0,0,0,1,2
72270,1,0,0,0,0,0,4
63317,1,0,0,0,0,0,1
106467,0,0,0,2,1,2,1
17834,0,2,0,1,0,1,0
72186,1,0,0,0,1,1,4
28599,0,0,0,1,0,0,2
37036,0,0,0,1,1,2,5
41624,0,0,0,2,0,0,3
19298,0,0,0,1,1,2,1
51061,1,0,0,0,0,0,2
32729,0,0,0,1,0,1,3
3245,0,0,0,1,0,0,3
56724,1,0,0,0,0,1,1
92759,0,0,0,2,0,0,1
28662,0,0,0,1,0,1,2
47435,0,0,0,0,0,0,2
35029,0,0,0,0,0,0,0
86935,0,0,0,1,1,2,3
107386,0,1,0,0,0,0,1
20883,0,0,0,0,0,1,1
70040,1,0,0,1,0,2,7
63802,1,0,0,0,0,0,3
109480,0,0,0,1,0,0,3
108740,0,0,0,0,1,2,0
96378,0,0,0,2,0,1,3
29828,0,0,0,2,0,1,3
60254,1,0,0,1,2,0,2
16877,0,0,0,2,0,1,4
34884,0,0,0,0,0,1,2
116577,0,0,0,0,0,2,2
103614,0,0,0,0,0,2,0
99721,0,0,0,1,0,2,2
114540,0,0,0,1,0,1,1
94725,0,0,0,1,2,1,3
72310,1,0,0,0,0,2,3
47853,1,0,0,1,1,0,3
10716,1,0,0,1,0,0,4
9183,1,0,0,0,0,2,1
13921,0,3,0,0,0,0,1
102213,0,0,0,2,2,2,2
65055,1,0,0,0,0,0,3
63634,1,0,0,2,0,1,2
86980,0,0,0,0,0,0,3
69797,1,0,0,1,0,0,1
115814,0,0,0,0,0,0,2
55838,1,0,0,2,0,0,1
91806,0,0,0,2,1,1,2
4641,1,0,0,0,0,1,3
112008,0,0,0,0,1,0,1
37834,0,0,0,2,1,2,5
45572,0,0,0,1,0,0,2
93763,0,0,0,1,1,2,2
96725,0,0,0,0,0,0,2
94560,0,0,0,1,0,0,0
3802,1,0,0,0,0,8,20
93551,0,0,0,0,0,1,4
82498,0,0,0,1,0,0,1
89174,0,0,0,1,0,0,1
101280,0,0,0,1,0,0,3
54904,1,0,0,1,0,1,2
89335,0,1,0,1,0,1,0
68781,1,0,0,0,0,0,3
81228,1,0,1,0,0,0,3
12841,1,0,0,0,0,1,4
5407,1,0,0,0,0,2,5
112104,0,0,0,1,0,0,5
68309,1,0,0,2,0,0,4
83843,0,0,0,1,1,0,1
115782,0,0,0,3,1,2,5
42644,0,0,0,0,0,0,2
67136,1,0,0,2,0,1,0
230,0,0,0,1,0,0,2
21528,0,0,0,1,0,0,2
23518,0,0,0,0,0,0,1
14867,0,1,0,2,0,0,1
42883,1,0,0,0,0,2,2
100101,0,0,0,0,2,3,5
62371,1,0,0,3,0,1,4
52590,1,0,0,0,0,0,2
101149,0,0,0,2,0,2,4
18020,0,0,0,0,0,2,4
62236,1,0,0,0,0,1,1
110039,0,0,0,0,1,1,1
62799,1,0,0,0,0,2,0
27324,0,1,0,1,1,2,1
63531,1,0,0,0,0,0,3
25759,0,0,0,0,0,4,10
102954,0,0,0,0,2,0,1
110244,0,0,0,0,0,1,2
95527,0,0,0,1,0,2,2
43367,1,0,0,0,0,1,0
4235,0,0,0,0,0,1,1
49257,0,0,0,0,0,0,4
10439,1,0,0,0,0,2,5
68362,1,0,0,0,0,0,4
110105,0,0,0,0,2,1,1
64655,1,0,0,0,0,0,2
84352,0,0,0,1,1,1,2
9432,1,0,0,0,0,1,2
20545,0,2,0,1,0,0,1
20234,0,0,0,2,0,2,1
102106,0,0,0,1,0,2,0
105908,0,0,0,0,14,13,30
74470,1,0,1,0,0,2,1
31323,0,0,0,0,2,2,2
64525,1,0,0,1,0,2,2
13149,1,0,0,2,0,2,3
31738,0,0,0,1,1,2,5
105726,0,0,0,0,0,1,4
53045,1,0,0,0,0,1,1
81849,0,3,0,1,0,0,1
90810,0,0,0,1,0,0,1
52455,1,0,0,0,0,0,2
50927,1,0,0,1,0,1,1
50662,1,0,0,0,0,0,3
49133,1,0,0,0,0,0,2
64026,1,0,0,0,0,0,4
85315,0,0,0,1,0,2,4
57540,1,0,0,0,1,0,2
20469,0,0,0,2,1,1,0
48959,1,0,0,0,0,0,2
14907,0,0,0,0,0,3,8
82130,1,0,1,0,0,0,2
15423,0,0,0,2,0,2,5
33090,0,0,0,1,0,2,5
95473,0,0,0,2,0,3,5
98888,0,0,0,1,0,0,3
73135,1,0,1,0,0,0,2
108162,0,0,0,2,0,0,2
831,1,0,0,1,0,1,2
87284,0,0,0,2,1,0,2
58577,1,0,0,2,1,2,1
58575,1,0,0,0,0,2,1
18079,0,0,0,1,0,1,1
41712,0,0,0,0,0,2,3
66824,1,0,0,1,0,1,4
1519,1,0,0,3,0,0,2
85752,0,0,0,1,0,0,3
13449,1,0,0,0,0,2,4
87194,0,0,0,1,0,1,1
10571,1,0,0,2,0,2,4
107356,0,0,0,0,0,2,3
100894,0,0,0,2,0,1,1
24393,0,0,0,0,0,2,4
87005,0,0,0,2,0,0,4
84702,0,0,0,1,0,1,2
89927,0,0,0,1,0,0,1
86403,0,0,0,0,0,1,2
28088,0,0,0,1,0,0,2
90753,0,0,0,2,0,2,0
104698,0,0,0,0,1,0,1
37574,0,0,0,3,1,2,5
83391,0,0,0,3,0,0,3
42123,0,0,0,0,0,0,2
7952,1,0,0,0,0,0,3
4337,1,0,0,0,0,2,2
108883,0,0,0,0,0,0,1
45095,0,0,0,0,0,1,2
106286,0,0,0,1,0,0,2
84822,0,0,0,0,0,0,1
39524,1,0,0,0,0,1,2
71700,1,0,0,0,0,0,4
117484,0,0,0,0,1,2,1
101611,0,0,0,1,0,1,4
1348,1,0,0,0,0,2,7
25703,0,0,0,1,0,4,6
42901,0,0,0,2,0,1,1
87140,0,0,0,1,0,2,3
45664,0,0,0,2,0,0,3
99257,0,0,0,1,0,2,2
29324,0,0,0,2,1,2,1
45500,0,0,0,0,0,0,2
45280,0,0,0,0,1,1,2
1540,0,0,0,2,0,1,3
86691,0,0,0,2,0,1,0
52424,1,0,0,0,0,0,2
54088,1,0,0,0,0,2,1
34098,0,0,0,0,0,0,1
50401,1,0,0,0,0,1,2
4469,1,0,0,1,0,2,5
3231,0,0,0,1,0,0,0
21519,0,0,0,1,0,2,7
18546,0,0,0,0,0,2,1
84782,0,0,0,0,0,0,0
103392,0,0,0,0,0,1,2
51032,1,0,0,0,0,0,2
90254,0,0,0,1,0,1,2
89537,0,0,0,1,0,0,3
54785,1,0,0,0,0,2,3
47828,1,0,0,1,0,2,4
1817,0,0,0,0,0,0,3
33748,0,0,0,3,0,2,1
57601,1,0,0,0,0,2,3
16525,0,0,0,0,0,2,5
31802,0,1,0,0,0,0,1
35745,0,0,0,2,0,4,7
14859,0,0,0,1,0,1,3
52381,1,0,0,0,0,0,2
111269,0,0,0,0,0,0,1
94071,0,0,0,1,0,1,0
69434,1,0,0,0,0,1,2
15777,0,0,0,0,0,2,5
3426,1,0,0,2,0,2,1
50819,1,0,0,0,1,0,1
27044,0,0,0,2,0,1,2
90984,0,0,0,1,0,0,3
7516,1,0,0,0,0,2,5
38891,0,0,0,3,0,0,3
47376,1,0,0,0,0,2,2
67085,1,0,0,0,0,2,1
71362,1,0,0,0,0,1,3
82566,0,0,0,0,0,1,0
53822,1,0,0,0,0,1,1
112275,0,0,0,2,0,2,4
37382,0,0,0,0,0,2,2
67220,1,0,0,0,0,1,3
45758,1,0,0,2,0,1,4
3398,0,0,0,0,0,2,1
68657,1,0,0,0,0,1,2
108709,0,0,0,1,1,1,1
62741,1,0,0,0,0,0,2
94366,0,0,0,0,0,0,2
6411,1,0,0,0,0,2,2
107051,0,0,0,1,0,0,3
89889,0,0,0,1,0,1,1
28029,0,0,0,0,0,0,2
96172,0,0,0,2,0,1,3
92365,0,0,0,1,0,1,4
32693,0,0,0,0,2,1,2
112298,0,0,0,1,0,2,4
13717,0,1,1,0,0,1,0
11593,1,0,0,1,0,1,3
77271,0,0,0,0,1,1,1
103694,0,0,0,2,0,0,2
41785,1,0,0,0,0,2,2
46548,0,0,0,0,0,1,3
89342,0,0,0,1,0,2,0
36734,0,0,0,0,1,0,2
51497,1,0,0,0,0,0,3
76360,0,0,0,0,0,0,2
102284,0,0,0,3,0,0,2
69885,1,0,0,0,0,2,3
75090,1,0,1,0,0,0,4
108985,0,0,0,0,0,2,5
25852,0,0,0,1,0,0,4
105173,0,0,0,0,0,0,1
58293,1,0,0,0,0,1,3
96883,0,1,0,1,0,0,1
68482,1,0,0,1,0,1,3
104623,0,0,0,0,0,0,4
109129,0,0,0,0,0,1,0
60004,1,0,0,0,0,0,3
112676,0,0,0,2,0,2,2
106714,0,0,0,0,0,0,2
74766,1,0,1,0,0,1,1
92905,0,0,0,2,0,1,4
29404,0,0,0,1,0,0,0
27364,0,0,0,1,2,0,2
71741,1,0,0,3,2,1,3
84615,0,0,0,1,0,0,4
2824,1,0,0,2,1,2,2
30849,0,0,0,0,0,2,3
65991,1,0,0,0,0,2,1
55737,1,0,0,0,0,4,10
82264,1,0,1,0,0,2,0
20193,0,0,0,0,0,1,0
6148,0,0,0,0,0,1,1
115205,0,0,0,1,0,2,1
23124,0,0,0,3,0,0,2
81768,0,0,0,0,0,2,1
76982,0,0,0,0,0,0,2
24570,0,0,0,1,1,2,4
18433,0,1,0,1,0,0,3
61453,1,0,0,0,0,2,0
87252,0,0,0,1,0,2,2
5729,0,0,0,0,0,4,6
49622,1,0,0,0,0,0,4
103172,0,0,0,3,3,0,2
39806,1,0,0,0,0,2,1
85643,0,0,0,0,0,2,2
67574,1,0,0,1,0,1,2
107899,0,0,0,1,0,1,1
95550,0,1,0,1,0,0,1
81434,0,0,0,0,0,2,5
116870,0,0,0,1,0,0,1
117106,0,0,0,0,0,2,5
9082,1,0,0,0,0,1,0
80604,0,0,0,2,0,2,1
40515,0,0,0,0,0,0,3
115329,0,0,0,1,0,0,1
55617,1,0,0,0,0,1,3
17388,0,8,0,1,0,0,1
107378,0,0,0,1,1,1,1
28541,0,0,0,1,1,2,9
77085,0,0,0,1,0,0,3
27491,0,0,0,0,3,0,1
92149,0,0,0,2,0,2,1
71749,1,0,0,1,0,2,4
51735,1,0,0,0,0,1,1
29853,0,0,0,0,0,1,1
109462,0,0,0,3,1,0,3
86573,0,1,0,0,0,2,0
104522,0,0,0,0,0,2,1
117122,0,0,0,1,1,2,3
79921,0,0,0,1,0,2,2
73661,1,0,1,0,0,2,1
102514,0,0,0,0,1,1,1
38303,0,0,0,0,0,4,10
78108,0,0,0,0,1,1,3
75322,1,0,1,0,0,0,2
39408,0,0,0,2,0,2,5
51428,1,0,0,0,0,2,2
30089,0,0,0,3,0,1,2
85055,0,0,0,0,0,0,2
108433,0,0,0,1,0,0,2
104087,0,0,0,0,0,0,3
93643,0,6,1,1,0,0,1
10384,1,0,0,0,0,0,3
21037,0,0,0,0,0,0,0
107972,0,0,0,0,0,0,2
11528,1,0,0,0,0,2,0
7163,1,0,0,0,0,2,3
67926,1,0,0,0,0,0,2
57919,1,0,0,0,0,0,3
64767,1,0,0,1,2,2,3
46240,1,0,0,0,0,0,2
118152,0,0,0,1,0,2,4
59062,1,0,0,0,0,1,4
86978,0,0,0,2,0,0,4
50851,1,0,0,0,0,0,2
73353,1,0,1,0,0,0,2
102926,0,0,0,1,0,0,1
86208,0,0,0,0,1,0,2
84074,0,0,0,0,2,2,2
76286,1,0,1,0,0,2,4
115956,0,0,0,1,0,0,4
45695,1,0,0,0,0,0,5
45733,0,0,0,0,0,0,3
67329,1,0,0,1,0,0,2
48825,1,0,0,0,0,0,2
116811,0,0,0,1,0,1,3
98893,0,0,0,2,0,0,1
70406,1,0,0,0,0,2,5
114321,0,0,0,2,0,0,3
80246,0,0,0,0,0,1,3
54661,1,0,0,0,0,0,1
1392,0,0,0,1,1,0,2
11796,1,0,0,2,0,4,10
112831,0,0,0,1,0,1,2
101854,0,2,0,0,2,1,1
8928,1,0,0,0,1,2,3
92146,0,0,0,2,0,2,1
104395,0,0,0,1,0,0,2
70558,1,0,0,0,0,0,3
81975,0,0,0,0,0,0,1
37211,0,0,0,2,2,2,4
7918,1,0,0,0,0,0,1
101468,0,0,0,1,0,2,5
96632,0,0,0,1,0,0,2
28470,0,0,0,1,0,1,2
101653,0,0,0,1,0,0,1
104407,0,0,0,1,0,0,4
15133,1,0,1,0,0,0,2
88971,0,0,0,0,0,1,0
12250,1,0,0,1,0,2,3
16449,0,0,0,0,0,2,5
22793,0,0,0,0,0,0,1
23406,0,0,0,0,0,1,1
61019,1,0,0,2,0,2,5
48386,0,0,0,2,0,1,3
108129,0,0,0,0,0,0,3
97352,0,0,0,4,0,0,3
52498,1,0,0,0,0,0,1
20716,0,0,0,2,0,1,1
104853,0,0,0,3,1,0,2
90552,0,0,0,2,0,1,4
15243,0,0,0,0,0,2,6
99455,0,0,0,0,0,0,4
53770,1,0,0,0,0,0,3
3718,0,0,0,2,0,0,3
56361,1,0,0,0,0,1,2
100318,0,0,0,2,0,0,3
3972,1,0,0,0,0,1,3
3082,0,0,0,1,0,2,0
27989,0,0,0,1,0,0,2
13120,1,0,0,1,2,1,1
13609,1,0,0,0,1,1,0
107936,0,0,0,0,0,1,2
19771,0,0,0,2,1,0,1
63793,1,0,0,0,0,0,3
94394,0,0,0,0,0,0,2
68172,1,0,0,0,0,2,2
8803,1,0,0,1,0,0,2
115480,0,0,0,0,0,0,2
67081,1,0,0,0,0,2,1
87969,0,0,0,0,0,1,1
66070,1,0,0,0,0,2,1
1305,1,0,0,1,0,2,4
